title,price,shipping,sold_date,seller,condition,item_url,image_url,graded,grader,grade,auction,best_offer,price_value,shipping_value,total_value,sold_date_value,listing_type,is_best_offer,is_graded,grader_norm,grade_value,card_number_guess
1991 Upper Deck - Short Print Michael Jordan Legend #SP1 Chicago,$10.50,$5.52,"Sold Mar 6, 2026",sportsfanatico64,New,https://www.ebay.com/itm/117064898634,https://i.ebayimg.com/images/g/JoMAAeSwY3ZppMlE/s-l500.webp,N,,,Y,N,10.5,5.52,16.02,2026-03-06,auction,False,False,,,
1991 Upper Deck Short Print Michael Jordan #SP1 SGC 9.5 MINT+,$145.00,$7.95,"Sold Mar 6, 2026",felix.ja,New,https://www.ebay.com/itm/406732934092,https://i.ebayimg.com/images/g/d60AAeSwa3VppfLY/s-l500.webp,Y,SGC,9.5,N,N,145.0,7.95,152.95,2026-03-06,bin,False,True,SGC,9.5,
1991 Upper Deck Michael Jordan SP1 Short Print Insert Chicago White Sox,$25.00,$5.52,"Sold Mar 6, 2026",bodeysellz,New,https://www.ebay.com/itm/317960642684,https://i.ebayimg.com/images/g/0u8AAeSw3Rlpqkwu/s-l500.webp,N,,,N,N,25.0,5.52,30.52,2026-03-06,bin,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$22.00,$5.07,"Sold Mar 6, 2026",ange-216115,New,https://www.ebay.com/itm/406726456856,https://i.ebayimg.com/images/g/cZ4AAeSwIiNpfRvp/s-l500.webp,N,,,Y,N,22.0,5.07,27.07,2026-03-06,auction,False,False,,,
Michael Jordan 1991 Upper Deck #SP1 ROOKIE RC BGS 9.5 GEM MINT,$299.99,$5.99,"Sold Mar 6, 2026",bretmc0987,New,https://www.ebay.com/itm/225295659521,https://i.ebayimg.com/images/g/TbQAAOSwCFdiXs8k/s-l500.webp,Y,BGS,9.5,N,N,299.99,5.99,305.98,2026-03-06,bin,False,True,BGS,9.5,
1991 Michael Jordan Upper Deck #SP1 Gem Mint 10 RC Rookie Chicago White Sox,$19.91,$12.05,"Sold Mar 6, 2026",sehec_52,New,https://www.ebay.com/itm/397649218500,https://i.ebayimg.com/images/g/bysAAeSwTz5pn1CU/s-l500.webp,N,,,Y,N,19.91,12.05,31.96,2026-03-06,auction,False,True,,10.0,
1991 Upper Deck Michael Jordan Rookie RC Baseball PSA 8 Centered Fresh Grade! 🔥,$37.99,$5.45,"Sold Mar 6, 2026",vtballr72,New,https://www.ebay.com/itm/298010551895,https://i.ebayimg.com/images/g/xmgAAeSw22Rph7DU/s-l500.webp,Y,PSA,8,N,N,37.99,5.45,43.44,2026-03-06,bin,False,True,PSA,8.0,
1991 Upper Deck - Short Print Michael Jordan #SP1,$24.99,$5.52,"Sold Mar 6, 2026",grizzlyw_62,New,https://www.ebay.com/itm/287087442453,https://i.ebayimg.com/images/g/oO0AAeSwHyJpbuF5/s-l500.webp,N,,,N,N,24.99,5.52,30.51,2026-03-06,bin,False,False,,,
1991 Upper Deck - Michael Jordan Baseball Rookie,$19.50,$5.29,"Sold Mar 6, 2026",andkach_96,New,https://www.ebay.com/itm/227244198208,https://i.ebayimg.com/images/g/ptoAAeSwpZxpqllT/s-l500.webp,N,,,N,Y,19.5,5.29,24.79,2026-03-06,bin,True,False,,,
MICHAEL JORDAN PSA 8 1991 UPPER DECK #SP1 ROOKIE INSERT WHITE SOX RC,$50.15,$5.99,"Sold Mar 6, 2026",lamasportscards,New,https://www.ebay.com/itm/136890515327,https://i.ebayimg.com/images/g/KvYAAeSwTfhpT70E/s-l500.webp,Y,PSA,8,N,N,50.15,5.99,56.14,2026-03-06,bin,False,True,PSA,8.0,
1991 Upper Deck - Short Print Michael Jordan #SP1,$27.00,$8.83,"Sold Mar 6, 2026",kabanok_market,New,https://www.ebay.com/itm/206065002678,https://i.ebayimg.com/images/g/PiwAAeSwfX1pjQcr/s-l500.webp,N,,,N,Y,27.0,8.83,35.83,2026-03-06,bin,True,False,,,
1991 Michael Jordan Upper Deck #SP1 Gem Mint 10 RC Rookie Chicago White Sox,$99.99,$0.00,"Sold Mar 6, 2026",gradedstuff,New,https://www.ebay.com/itm/317860880952,https://i.ebayimg.com/images/g/xFIAAeSwlQFpikh9/s-l500.webp,N,,,N,N,99.99,0.0,99.99,2026-03-06,bin,False,True,,10.0,
1991 Upper Deck - Short Print Michael Jordan #SP1,$95.00,$2.50,"Sold Mar 6, 2026",the412xchange,New,https://www.ebay.com/itm/376990204497,https://i.ebayimg.com/images/g/MAsAAeSwVt1pnnEd/s-l500.webp,N,,,N,Y,95.0,2.5,97.5,2026-03-06,bin,True,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$25.00,$6.00,"Sold Mar 6, 2026",dmoneydimes,New,https://www.ebay.com/itm/198147914220,https://i.ebayimg.com/images/g/S-EAAeSwYJhppQjD/s-l500.webp,N,,,N,Y,25.0,6.0,31.0,2026-03-06,bin,True,False,,,
1991 Upper Deck Baseball - Michael Jordan #SP1 PSA Graded NM-MT 8,$33.00,$9.55,"Sold Mar 5, 2026",slabemsportcards,New,https://www.ebay.com/itm/236657828109,https://i.ebayimg.com/images/g/aXYAAeSwNTtphWVk/s-l500.webp,Y,PSA,8,Y,N,33.0,9.55,42.55,2026-03-05,auction,False,True,PSA,8.0,
Upper Deck Michael Jordan Sp1 Chicago White Sox Baseball Rookie Card (1991),$18.00,$0.00,"Sold Mar 5, 2026",tle.72,New,https://www.ebay.com/itm/127719382932,https://i.ebayimg.com/images/g/Y6EAAeSwy85pqPLp/s-l500.webp,N,,,N,N,18.0,0.0,18.0,2026-03-05,bin,False,False,,,
1991 UPPER DECK MICHAEL JORDAN #SP1 PSA 9,$89.89,$5.25,"Sold Mar 5, 2026",yappykappy,New,https://www.ebay.com/itm/206089931508,https://i.ebayimg.com/images/g/7RYAAeSwH8ppnPeV/s-l500.webp,Y,PSA,9,Y,N,89.89,5.25,95.14,2026-03-05,auction,False,True,PSA,9.0,
Michael Jordan 1991 Upper Deck RC Baseball SP1 Chicago Rookie! White Sox,$20.00,$1.15,"Sold Mar 5, 2026",sokyballcards,New,https://www.ebay.com/itm/177924788596,https://i.ebayimg.com/images/g/lU0AAeSw7cppqdoX/s-l500.webp,N,,,N,N,20.0,1.15,21.15,2026-03-05,bin,False,False,,,
1991 UPPER DECK #SP1 MICHAEL JORDAN INSERTS,$21.13,$12.75,"Sold Mar 5, 2026",slabsharksinc,New,https://www.ebay.com/itm/206094259550,https://i.ebayimg.com/images/g/i5IAAeSwkC5pn5mR/s-l500.webp,N,,,Y,N,21.13,12.75,33.88,2026-03-05,auction,False,False,,,
MICHAEL JORDAN - 1991 UPPER DECK BASEBALL CARD - #SP1,$51.00,$5.40,"Sold Mar 5, 2026",bonesbazaar,New,https://www.ebay.com/itm/316391493798,https://i.ebayimg.com/images/g/~Y8AAeSwuxdnvrt6/s-l500.webp,N,,,N,Y,51.0,5.4,56.4,2026-03-05,bin,True,False,,,
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox,$29.00,$4.99,"Sold Mar 5, 2026",dcsports87,New,https://www.ebay.com/itm/376999057077,https://i.ebayimg.com/images/g/kOYAAeSwy0xpoz64/s-l500.webp,N,,,Y,N,29.0,4.99,33.99,2026-03-05,auction,False,False,,,
1991 Upper Deck #SP1 Michael Jordan ROOKIE RC PSA 9 Graded Baseball Card Insert,$103.96,$0.00,"Sold Mar 5, 2026",konksplatt,New,https://www.ebay.com/itm/127721448170,https://i.ebayimg.com/images/g/tlAAAeSw2MtpqhjT/s-l500.webp,Y,PSA,9,N,N,103.96,0.0,103.96,2026-03-05,bin,False,True,PSA,9.0,
1991 Upper Deck Michael Jordan Chicago White Sox #SP1,$19.99,$5.99,"Sold Mar 5, 2026",absolutesportscardsllc,New,https://www.ebay.com/itm/116967154278,https://i.ebayimg.com/images/g/CaUAAeSw~d1pXAgb/s-l500.webp,N,,,N,N,19.99,5.99,25.98,2026-03-05,bin,False,False,,,
1991 Upper Deck Michael Jordan SP1 Short Print Baseball Card Chicago White Sox,$10.50,$4.85,"Sold Mar 5, 2026",micromike2010,New,https://www.ebay.com/itm/177899976943,https://i.ebayimg.com/images/g/fh4AAeSw5rppoN-P/s-l500.webp,N,,,Y,N,10.5,4.85,15.35,2026-03-05,auction,False,False,,,
Upper Deck Michael Jordan Chicago White Sox #SP1 Short Print 1991 Card,$19.99,$1.32,"Sold Mar 5, 2026",dedem5639,New,https://www.ebay.com/itm/137098183590,https://i.ebayimg.com/images/g/QuEAAeSwH85pqem5/s-l500.webp,N,,,N,Y,19.99,1.32,21.31,2026-03-05,bin,True,False,,,
MICHAEL JORDAN 1991 Upper Deck #SP1 Chicago White Sox SGC 8.5,$40.00,$5.45,"Sold Mar 5, 2026",tonarella35,New,https://www.ebay.com/itm/227182603340,https://i.ebayimg.com/images/g/arMAAeSwcQNpcCwx/s-l500.webp,Y,SGC,8.5,N,N,40.0,5.45,45.45,2026-03-05,bin,False,True,SGC,8.5,
1991 Upper Deck - Short Print Michael Jordan #SP1 BGS 9.5 Gem Mint,$259.99,$0.00,"Sold Mar 5, 2026",chlusti12,New,https://www.ebay.com/itm/389699478961,https://i.ebayimg.com/images/g/bmwAAeSwSEFppvbu/s-l500.webp,Y,BGS,9.5,N,N,259.99,0.0,259.99,2026-03-05,bin,False,True,BGS,9.5,
1991 Upper Deck Baseball Michael Jordon SP1 Chicago White Sox…….,$20.00,$5.07,"Sold Mar 5, 2026",936tradingcards,New,https://www.ebay.com/itm/298092328331,https://i.ebayimg.com/images/g/3DAAAeSwv5Npqcs0/s-l500.webp,N,,,N,N,20.0,5.07,25.07,2026-03-05,bin,False,False,,,
1991 Upper Deck #SP1 Michael Jordan SP ROOKIE RC WHITE SOX,$24.00,$5.00,"Sold Mar 5, 2026",calledupcards1118,New,https://www.ebay.com/itm/306803326089,https://i.ebayimg.com/images/g/jZsAAeSwOJBpqHr4/s-l500.webp,N,,,N,N,24.0,5.0,29.0,2026-03-05,bin,False,False,,,
Michael Jordan 1991 Upper Deck #SP1 Chicago White Sox,$19.99,$0.00,"Sold Mar 5, 2026",thecardtreasury,New,https://www.ebay.com/itm/137097565200,https://i.ebayimg.com/images/g/YNoAAeSwUN9pqa8e/s-l500.webp,N,,,N,N,19.99,0.0,19.99,2026-03-05,bin,False,False,,,
1991 Upper Deck Michael Jordan Inserts Rookie RC #SP1 White Sox,$15.00,$5.07,"Sold Mar 5, 2026",mitckill,New,https://www.ebay.com/itm/406739678487,https://i.ebayimg.com/images/g/srkAAeSwGvtpqZ2O/s-l500.webp,N,,,N,N,15.0,5.07,20.07,2026-03-05,bin,False,False,,,
Michael Jordan 1991 Upper Deck #SP1 Chicago White Sox,$19.99,$0.00,"Sold Mar 5, 2026",thecardtreasury,New,https://www.ebay.com/itm/137097565219,https://i.ebayimg.com/images/g/kE0AAeSwQ-tpqa9W/s-l500.webp,N,,,N,N,19.99,0.0,19.99,2026-03-05,bin,False,False,,,
Michael Jordan 1991 Upper Deck - Short Print #SP1 1st Baseball Card NM/MT,$23.50,$0.00,"Sold Mar 5, 2026",mbhbas_75,New,https://www.ebay.com/itm/298068999683,https://i.ebayimg.com/images/g/xacAAeSwmf9poG~W/s-l500.webp,N,,,Y,N,23.5,0.0,23.5,2026-03-05,auction,False,False,,,
1991 Upper Deck Michael Jordan RC Baseball SP1 Chicago Rookie,$19.49,$1.32,"Sold Mar 5, 2026",invmic8,New,https://www.ebay.com/itm/157726655682,https://i.ebayimg.com/images/g/TJ8AAeSwnWRpqOrf/s-l500.webp,N,,,N,N,19.49,1.32,20.81,2026-03-05,bin,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$19.99,$1.32,"Sold Mar 5, 2026",blstri64,New,https://www.ebay.com/itm/397659235773,https://i.ebayimg.com/images/g/9MUAAeSwyABpon5I/s-l500.webp,N,,,N,N,19.99,1.32,21.31,2026-03-05,bin,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$15.50,$5.20,"Sold Mar 5, 2026",moondancerst1,New,https://www.ebay.com/itm/336453520351,https://i.ebayimg.com/images/g/ho4AAeSwrclpoGkW/s-l500.webp,N,,,Y,N,15.5,5.2,20.7,2026-03-05,auction,False,False,,,
1991 Upper Deck Michael Jordan SP1 Chicago White Sox Short Print Baseball,$19.98,$7.70,"Sold Mar 5, 2026",weaks85,New,https://www.ebay.com/itm/168205166447,https://i.ebayimg.com/images/g/xaAAAeSwxxJpqEL4/s-l500.webp,N,,,N,N,19.98,7.7,27.68,2026-03-05,bin,False,False,,,
1991 Upper Deck #SP1 Michael Jordan ICONIC Short Print,$23.41,$4.99,"Sold Mar 5, 2026",lamasportscards,New,https://www.ebay.com/itm/137022319957,https://i.ebayimg.com/images/g/vDAAAeSwPj9piAch/s-l500.webp,N,,,N,Y,23.41,4.99,28.4,2026-03-05,bin,True,False,,,
1991 Upper Deck #SP1 Michael Jordan,$19.99,$0.74,"Sold Mar 5, 2026",tradingcardexperience,New,https://www.ebay.com/itm/188118876719,https://i.ebayimg.com/images/g/e68AAeSwOJBpp89l/s-l500.webp,N,,,N,N,19.99,0.74,20.73,2026-03-05,bin,False,False,,,
1991 Upper Deck Michael Jordan SP1 Insert Chicago White Sox Baseball,$19.99,$1.32,"Sold Mar 5, 2026",dukescardemporium,New,https://www.ebay.com/itm/377010008207,https://i.ebayimg.com/images/g/Wm8AAeSwjlJpqO99/s-l500.webp,N,,,N,N,19.99,1.32,21.31,2026-03-05,bin,False,False,,,
1991 UPPER DECK MICHAEL JORDAN 2 Two Pair ROOKIE BASEBALL CARDS #SP1 RC Card,$48.00,$5.20,"Sold Mar 5, 2026",5150vegas,New,https://www.ebay.com/itm/326713884978,https://i.ebayimg.com/images/g/AmUAAeSwQAVojVtV/s-l500.webp,N,,,N,N,48.0,5.2,53.2,2026-03-05,bin,False,False,,2.0,
1991 Upper Deck MICHAEL JORDAN #SP1 Chicago White Sox HOF PSA 5 RC Rookie,$29.11,$14.97,"Sold Mar 5, 2026",corey6310,New,https://www.ebay.com/itm/317873124856,https://i.ebayimg.com/images/g/JdkAAeSwdW5pjlIW/s-l500.webp,Y,PSA,5,N,N,29.11,14.97,44.08,2026-03-05,bin,False,True,PSA,5.0,
1991 Upper Deck Short Print Michael Jordan #SP1 HOF,$14.50,$4.99,"Sold Mar 4, 2026",comc_consignment,New,https://www.ebay.com/itm/236653959150,https://i.ebayimg.com/images/g/fjoAAeSwPntpnlDq/s-l500.webp,N,,,Y,N,14.5,4.99,19.49,2026-03-04,auction,False,False,,,
1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 8 GOAT HoF,$34.00,$10.50,"Sold Mar 4, 2026",thecommodityshop,New,https://www.ebay.com/itm/127713625102,https://i.ebayimg.com/images/g/aeUAAeSwAuNppTXW/s-l500.webp,Y,PSA,8,N,N,34.0,10.5,44.5,2026-03-04,bin,False,True,PSA,8.0,
1991 Upper Deck RC #SP1 MICHAEL JORDAN Rookie 🔥 MINT Baseball White Sox,$29.00,$4.95,"Sold Mar 4, 2026",va-979010,New,https://www.ebay.com/itm/177883371813,https://i.ebayimg.com/images/g/N~4AAeSwUxNpmvyn/s-l500.webp,N,,,Y,N,29.0,4.95,33.95,2026-03-04,auction,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$23.00,$0.00,"Sold Mar 4, 2026",3budfrogs,New,https://www.ebay.com/itm/147179784535,https://i.ebayimg.com/images/g/gEkAAeSw9rtppN85/s-l500.webp,N,,,N,N,23.0,0.0,23.0,2026-03-04,bin,False,False,,,
1991 Upper Deck #SP1 Michael Jordan ROOKIE MINT! White Sox NO RESERVE!,$19.50,$1.50,"Sold Mar 4, 2026",cw-valuecards,New,https://www.ebay.com/itm/188096301332,https://i.ebayimg.com/images/g/FHcAAeSwC-tpn68u/s-l500.webp,N,,,Y,N,19.5,1.5,21.0,2026-03-04,auction,False,False,,,
1991 Upper Deck #SP1 Michael Jordan White Sox HOF SGC 9.5 MINT+,$107.50,$5.50,"Sold Mar 4, 2026",probstein123,New,https://www.ebay.com/itm/389668209915,https://i.ebayimg.com/images/g/GKIAAeSwyZxpnxEm/s-l500.webp,Y,SGC,9.5,Y,N,107.5,5.5,113.0,2026-03-04,auction,False,True,SGC,9.5,
1991 Upper Deck - Michael Jordan #SP1,$10.89,$5.00,"Sold Mar 4, 2026",emkb_cards,New,https://www.ebay.com/itm/389679978957,https://i.ebayimg.com/images/g/uzwAAeSwu-Npm6A2/s-l500.webp,N,,,Y,N,10.89,5.0,15.89,2026-03-04,auction,False,False,,,
Michael Jordan 1991 Upper Deck Baseball SHORT PRINT Insert Card # SP1 SEE,$18.58,$0.00,"Sold Mar 4, 2026",lmuelleman,New,https://www.ebay.com/itm/117057246327,https://i.ebayimg.com/images/g/4DIAAeSwWERpn0Ns/s-l500.webp,N,,,Y,N,18.58,0.0,18.58,2026-03-04,auction,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$19.99,$1.32,"Sold Mar 4, 2026",2,New,https://www.ebay.com/itm/117042792243,https://i.ebayimg.com/images/g/t5QAAeSwkj1plNQx/s-l500.webp,N,,,N,N,19.99,1.32,21.31,2026-03-04,bin,False,False,,,
Upper Deck Michael Jordan Chicago White Sox #SP1 Short Print 1991 Baseball Card,$19.98,$1.49,"Sold Mar 4, 2026",dedem5639,New,https://www.ebay.com/itm/137095445605,https://i.ebayimg.com/images/g/tQQAAeSwE51pqMN9/s-l500.webp,N,,,N,Y,19.98,1.49,21.47,2026-03-04,bin,True,False,,,
1991 Upper Deck - Short Print #SP1 Michael Jordan baseball rookie card,$19.99,$1.32,"Sold Mar 4, 2026",lisalisa2,New,https://www.ebay.com/itm/317948515427,https://i.ebayimg.com/images/g/7lMAAeSwjW9ppPG9/s-l500.webp,N,,,N,Y,19.99,1.32,21.31,2026-03-04,bin,True,False,,,
1991 Upper Deck Michael Jordan Baseball Rookie SP1 Short Print RC White Sox RARE,$24.50,$5.52,"Sold Mar 4, 2026",conebreadjenkins,New,https://www.ebay.com/itm/206094090990,https://i.ebayimg.com/images/g/UzMAAeSwsvBpn4Gd/s-l500.webp,N,,,Y,N,24.5,5.52,30.02,2026-03-04,auction,False,False,,,
1991 Upper Deck - Michael Jordan #SP1,$29.95,$5.52,"Sold Mar 4, 2026",gemstate208sports,New,https://www.ebay.com/itm/327020274443,https://i.ebayimg.com/images/g/Qx8AAeSw8x9poNTj/s-l500.webp,N,,,N,N,29.95,5.52,35.47,2026-03-04,bin,False,False,,,
1991 Upper Deck SP1 Michael Jordan TAG 8.5,$55.00,$5.55,"Sold Mar 4, 2026",dtigers214,New,https://www.ebay.com/itm/127562635779,https://i.ebayimg.com/images/g/0MsAAeSw9OlpP0GK/s-l500.webp,Y,TAG,8.5,N,Y,55.0,5.55,60.55,2026-03-04,bin,True,True,TAG,8.5,
1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 8,$38.88,$5.50,"Sold Mar 4, 2026",skg1,New,https://www.ebay.com/itm/277765455713,https://i.ebayimg.com/images/g/IxcAAeSwD8NppG0z/s-l500.webp,Y,PSA,8,N,N,38.88,5.5,44.38,2026-03-04,bin,False,True,PSA,8.0,
